freq Xk_re Xk_im Xk_mag Xk_err
3.657e+07 5.73572 1.21785 5.86358 -0.906927
3.658e+07 5.68618 1.31502 5.83626 -0.907361
3.659e+07 5.63196 1.40948 5.80565 -0.907847
3.66e+07 5.57313 1.50106 5.77174 -0.908385
3.661e+07 5.50983 1.58961 5.73455 -0.908975
3.662e+07 5.44216 1.675 5.69409 -0.909618
3.663e+07 5.37025 1.75707 5.65039 -0.910311
3.664e+07 5.29422 1.83571 5.60345 -0.911056
3.665e+07 5.21423 1.91077 5.55331 -0.911852
3.666e+07 5.13041 1.98214 5.5 -0.912698
3.667e+07 5.0429 2.04972 5.44355 -0.913594
3.668e+07 4.95188 2.11339 5.38401 -0.91454
3.669e+07 4.8575 2.17305 5.32142 -0.915533
3.67e+07 4.75993 2.22862 5.25583 -0.916574
3.671e+07 4.65935 2.28002 5.18729 -0.917662
3.672e+07 4.55592 2.32716 5.11586 -0.918796
3.673e+07 4.44983 2.36998 5.0416 -0.919975
3.674e+07 4.34126 2.40842 4.96458 -0.921197
3.675e+07 4.23042 2.44243 4.88486 -0.922462
3.676e+07 4.11748 2.47197 4.80252 -0.923769
3.677e+07 4.00264 2.497 4.71764 -0.925117
3.678e+07 3.88611 2.51749 4.63029 -0.926503
3.679e+07 3.76808 2.53342 4.54055 -0.927928
3.68e+07 3.64875 2.54479 4.44852 -0.929389
3.681e+07 3.52834 2.55158 4.35428 -0.930884
3.682e+07 3.40704 2.55381 4.25792 -0.932414
3.683e+07 3.28506 2.55149 4.15953 -0.933976
3.684e+07 3.16261 2.54463 4.05922 -0.935568
3.685e+07 3.03989 2.53328 3.95708 -0.937189
3.686e+07 2.91712 2.51745 3.8532 -0.938838
3.687e+07 2.7945 2.49721 3.7477 -0.940513
3.688e+07 2.67223 2.4726 3.64068 -0.942211
3.689e+07 2.55052 2.44368 3.53224 -0.943933
3.69e+07 2.42957 2.41051 3.42248 -0.945675
3.691e+07 2.30958 2.37318 3.31152 -0.947436
3.692e+07 2.19075 2.33176 3.19945 -0.949215
3.693e+07 2.07327 2.28635 3.0864 -0.95101
3.694e+07 1.95734 2.23703 2.97246 -0.952818
3.695e+07 1.84315 2.18392 2.85774 -0.954639
3.696e+07 1.73088 2.1271 2.74236 -0.956471
3.697e+07 1.62071 2.06672 2.62641 -0.958311
3.698e+07 1.51283 2.00287 2.51001 -0.960159
3.699e+07 1.4074 1.93569 2.39325 -0.962012
3.7e+07 1.30459 1.86531 2.27625 -0.963869
3.701e+07 1.20457 1.79186 2.15911 -0.965728
3.702e+07 1.10749 1.71549 2.04192 -0.967589
3.703e+07 1.0135 1.63634 1.92479 -0.969448
3.704e+07 0.922758 1.55457 1.80781 -0.971305
3.705e+07 0.835397 1.47032 1.69107 -0.973158
3.706e+07 0.751551 1.38376 1.57468 -0.975005
3.707e+07 0.671348 1.29504 1.45871 -0.976846
3.708e+07 0.594909 1.20434 1.34326 -0.978678
3.709e+07 0.522346 1.11182 1.22841 -0.980501
3.71e+07 0.453767 1.01764 1.11423 -0.982314
3.711e+07 0.389271 0.921997 1.0008 -0.984114
3.712e+07 0.328949 0.825047 0.888206 -0.985901
3.713e+07 0.272887 0.726972 0.776502 -0.987675
3.714e+07 0.22116 0.627951 0.665758 -0.989432
3.715e+07 0.173838 0.528161 0.556034 -0.991174
3.716e+07 0.130983 0.427783 0.447387 -0.992899
3.717e+07 0.0926455 0.326998 0.339868 -0.994605
3.718e+07 0.0588725 0.225984 0.233527 -0.996293
3.719e+07 0.0297005 0.124922 0.128404 -0.997962
3.72e+07 0.00515846 0.023992 0.0245402 -0.99961
3.721e+07 -0.0147328 -0.0766281 0.0780316 -0.998761
3.722e+07 -0.0299607 -0.176761 0.179282 -0.997154
3.723e+07 -0.0405208 -0.27623 0.279186 -0.995568
3.724e+07 -0.0464166 -0.374862 0.377724 -0.994004
3.725e+07 -0.0476599 -0.472484 0.474881 -0.992462
3.726e+07 -0.0442704 -0.568926 0.570646 -0.990942
3.727e+07 -0.036276 -0.664023 0.665013 -0.989444
3.728e+07 -0.0237123 -0.757609 0.75798 -0.987969
3.729e+07 -0.00662273 -0.849524 0.849549 -0.986515
3.73e+07 0.0149414 -0.93961 0.939729 -0.985084
3.731e+07 0.0409212 -1.02771 1.02853 -0.983674
3.732e+07 0.0712505 -1.11369 1.11596 -0.982286
3.733e+07 0.105855 -1.19738 1.20205 -0.98092
3.734e+07 0.144655 -1.27866 1.28682 -0.979574
3.735e+07 0.187562 -1.35739 1.37029 -0.978249
3.736e+07 0.23448 -1.43343 1.45248 -0.976945
3.737e+07 0.285309 -1.50666 1.53344 -0.97566
3.738e+07 0.339941 -1.57696 1.61319 -0.974394
3.739e+07 0.398261 -1.64422 1.69176 -0.973147
3.74e+07 0.460149 -1.70832 1.76921 -0.971917
3.741e+07 0.525479 -1.76916 1.84555 -0.970706
3.742e+07 0.594119 -1.82665 1.92084 -0.96951
3.743e+07 0.665932 -1.8807 1.99512 -0.968331
3.744e+07 0.740776 -1.93121 2.06841 -0.967168
3.745e+07 0.818503 -1.97812 2.14078 -0.966019
3.746e+07 0.898963 -2.02135 2.21224 -0.964885
3.747e+07 0.981999 -2.06084 2.28285 -0.963764
3.748e+07 1.06745 -2.09653 2.35264 -0.962657
3.749e+07 1.15516 -2.12837 2.42164 -0.961561
3.75e+07 1.24495 -2.15632 2.4899 -0.960478
3.751e+07 1.33666 -2.18033 2.55744 -0.959406
3.752e+07 1.43011 -2.20038 2.62429 -0.958345
3.753e+07 1.52512 -2.21645 2.69048 -0.957294
3.754e+07 1.62153 -2.22852 2.75603 -0.956254
3.755e+07 1.71915 -2.23659 2.82096 -0.955223
3.756e+07 1.8178 -2.24065 2.88529 -0.954202
3.757e+07 1.91729 -2.24071 2.94903 -0.95319
3.758e+07 2.01745 -2.23678 3.01219 -0.952188
3.759e+07 2.11808 -2.22888 3.07476 -0.951194
3.76e+07 2.21902 -2.21704 3.13677 -0.95021
3.761e+07 2.32006 -2.20129 3.19818 -0.949235
3.762e+07 2.42103 -2.18168 3.25901 -0.94827
3.763e+07 2.52175 -2.15825 3.31923 -0.947314
3.764e+07 2.62203 -2.13105 3.37882 -0.946368
3.765e+07 2.72169 -2.10015 3.43777 -0.945432
3.766e+07 2.82056 -2.06562 3.49604 -0.944507
3.767e+07 2.91845 -2.02752 3.55361 -0.943593
3.768e+07 3.01519 -1.98593 3.61044 -0.942691
3.769e+07 3.11061 -1.94094 3.66649 -0.941802
3.77e+07 3.20455 -1.89265 3.72172 -0.940925
3.771e+07 3.29682 -1.84114 3.77609 -0.940062
3.772e+07 3.38727 -1.78652 3.82953 -0.939214
3.773e+07 3.47575 -1.7289 3.882 -0.938381
3.774e+07 3.56209 -1.66839 3.93344 -0.937564
3.775e+07 3.64614 -1.6051 3.9838 -0.936765
3.776e+07 3.72776 -1.53916 4.03301 -0.935984
3.777e+07 3.8068 -1.47069 4.08101 -0.935222
3.778e+07 3.88313 -1.39982 4.12774 -0.93448
3.779e+07 3.95662 -1.32668 4.17312 -0.93376
3.78e+07 4.02713 -1.25142 4.21709 -0.933062
3.781e+07 4.09456 -1.17417 4.25959 -0.932388
3.782e+07 4.15877 -1.09507 4.30053 -0.931738
3.783e+07 4.21967 -1.01428 4.33986 -0.931113
3.784e+07 4.27715 -0.931939 4.3775 -0.930516
3.785e+07 4.33111 -0.848198 4.41338 -0.929946
3.786e+07 4.38146 -0.763213 4.44743 -0.929406
3.787e+07 4.42811 -0.677137 4.47959 -0.928895
3.788e+07 4.471 -0.590128 4.50978 -0.928416
3.789e+07 4.51005 -0.502342 4.53794 -0.927969
3.79e+07 4.54519 -0.413937 4.564 -0.927555
3.791e+07 4.57638 -0.325073 4.58791 -0.927176
3.792e+07 4.60355 -0.235909 4.60959 -0.926832
3.793e+07 4.62667 -0.146603 4.629 -0.926524
3.794e+07 4.64571 -0.0573158 4.64606 -0.926253
3.795e+07 4.66062 0.0317952 4.66073 -0.92602
3.796e+07 4.67141 0.120572 4.67296 -0.925826
3.797e+07 4.67804 0.208858 4.6827 -0.925671
3.798e+07 4.68052 0.296499 4.6899 -0.925557
3.799e+07 4.67884 0.38334 4.69452 -0.925484
3.8e+07 4.67301 0.46923 4.69651 -0.925452
3.801e+07 4.66306 0.554019 4.69586 -0.925463
3.802e+07 4.649 0.63756 4.69251 -0.925516
3.803e+07 4.63086 0.719709 4.68646 -0.925612
3.804e+07 4.60869 0.800324 4.67766 -0.925751
3.805e+07 4.58251 0.879266 4.66611 -0.925935
3.806e+07 4.5524 0.956402 4.65178 -0.926162
3.807e+07 4.51839 1.0316 4.63466 -0.926434
3.808e+07 4.48056 1.10473 4.61475 -0.92675
3.809e+07 4.43898 1.17567 4.59203 -0.927111
3.81e+07 4.39373 1.2443 4.56652 -0.927515
3.811e+07 4.34488 1.31051 4.53822 -0.927965
3.812e+07 4.29254 1.37418 4.50713 -0.928458
3.813e+07 4.23679 1.43522 4.47328 -0.928996
3.814e+07 4.17773 1.49351 4.43666 -0.929577
3.815e+07 4.11547 1.54897 4.39732 -0.930201
3.816e+07 4.05013 1.6015 4.35527 -0.930869
3.817e+07 3.98182 1.65103 4.31054 -0.931579
3.818e+07 3.91066 1.69746 4.26317 -0.932331
3.819e+07 3.83678 1.74074 4.2132 -0.933124
3.82e+07 3.76031 1.78078 4.16066 -0.933958
3.821e+07 3.68138 1.81754 4.10561 -0.934832
3.822e+07 3.60014 1.85095 4.04809 -0.935745
3.823e+07 3.51673 1.88097 3.98816 -0.936696
3.824e+07 3.43129 1.90754 3.92588 -0.937684
3.825e+07 3.34398 1.93065 3.8613 -0.93871
3.826e+07 3.25494 1.95025 3.79448 -0.93977
3.827e+07 3.16433 1.96631 3.72551 -0.940865
3.828e+07 3.07232 1.97883 3.65444 -0.941993
3.829e+07 2.97904 1.98779 3.58134 -0.943153
3.83e+07 2.88468 1.99319 3.50631 -0.944344
3.831e+07 2.78939 1.99502 3.4294 -0.945565
3.832e+07 2.69333 1.9933 3.35071 -0.946814
3.833e+07 2.59668 1.98803 3.27032 -0.94809
3.834e+07 2.49959 1.97924 3.18831 -0.949392
3.835e+07 2.40223 1.96695 3.10477 -0.950718
3.836e+07 2.30477 1.95119 3.01979 -0.952067
3.837e+07 2.20737 1.93201 2.93345 -0.953437
3.838e+07 2.1102 1.90945 2.84586 -0.954828
3.839e+07 2.01342 1.88355 2.75711 -0.956236
3.84e+07 1.9172 1.85438 2.66728 -0.957662
3.841e+07 1.82169 1.82199 2.57648 -0.959104
3.842e+07 1.72707 1.78645 2.48479 -0.960559
3.843e+07 1.63348 1.74784 2.39232 -0.962027
3.844e+07 1.54108 1.70623 2.29916 -0.963505
3.845e+07 1.45002 1.6617 2.2054 -0.964994
3.846e+07 1.36046 1.61434 2.11115 -0.96649
3.847e+07 1.27255 1.56425 2.01649 -0.967992
3.848e+07 1.18642 1.51151 1.92153 -0.9695
3.849e+07 1.10223 1.45624 1.82635 -0.97101
3.85e+07 1.0201 1.39854 1.73104 -0.972523
3.851e+07 0.940167 1.33851 1.6357 -0.974036
3.852e+07 0.862568 1.27627 1.54042 -0.975549
3.853e+07 0.787423 1.21194 1.44528 -0.977059
3.854e+07 0.714854 1.14564 1.35037 -0.978566
3.855e+07 0.644975 1.07749 1.25578 -0.980067
3.856e+07 0.577897 1.00761 1.16157 -0.981562
3.857e+07 0.513725 0.936145 1.06784 -0.98305
3.858e+07 0.45256 0.863214 0.974653 -0.984529
3.859e+07 0.394496 0.788954 0.882086 -0.985999
3.86e+07 0.339622 0.713502 0.790208 -0.987457
3.861e+07 0.28802 0.636994 0.699083 -0.988903
3.862e+07 0.239769 0.55957 0.608776 -0.990337
3.863e+07 0.194939 0.481369 0.519344 -0.991756
3.864e+07 0.153596 0.402533 0.430842 -0.993161
3.865e+07 0.115798 0.323204 0.343322 -0.99455
3.866e+07 0.0815974 0.243523 0.25683 -0.995923
3.867e+07 0.0510405 0.163634 0.171409 -0.997279
3.868e+07 0.0241669 0.0836786 0.0870985 -0.998617
3.869e+07 0.00100955 0.00379946 0.00393129 -0.999938
3.87e+07 -0.018405 -0.0758619 0.0780626 -0.998761
3.871e+07 -0.0340568 -0.155165 0.158858 -0.997478
3.872e+07 -0.0459327 -0.233969 0.238435 -0.996215
3.873e+07 -0.0540259 -0.312135 0.316776 -0.994972
3.874e+07 -0.0583364 -0.389528 0.393872 -0.993748
3.875e+07 -0.0588709 -0.466011 0.469715 -0.992544
3.876e+07 -0.0556423 -0.541451 0.544302 -0.99136
3.877e+07 -0.0486704 -0.615717 0.617638 -0.990196
3.878e+07 -0.0379813 -0.68868 0.689727 -0.989052
3.879e+07 -0.0236076 -0.760215 0.760581 -0.987927
3.88e+07 -0.00558823 -0.830197 0.830216 -0.986822
3.881e+07 0.0160317 -0.898508 0.898651 -0.985736
3.882e+07 0.0412008 -0.965031 0.96591 -0.984668
3.883e+07 0.0698616 -1.02965 1.03202 -0.983619
3.884e+07 0.101951 -1.09226 1.09701 -0.982587
3.885e+07 0.137399 -1.15275 1.16091 -0.981573
3.886e+07 0.176132 -1.21103 1.22377 -0.980575
3.887e+07 0.218068 -1.26698 1.28561 -0.979593
3.888e+07 0.263123 -1.32053 1.34649 -0.978627
3.889e+07 0.311204 -1.37158 1.40644 -0.977676
3.89e+07 0.362216 -1.42005 1.46552 -0.976738
3.891e+07 0.416058 -1.46586 1.52376 -0.975813
3.892e+07 0.472624 -1.50893 1.58122 -0.974901
3.893e+07 0.531804 -1.5492 1.63794 -0.974001
3.894e+07 0.593483 -1.5866 1.69397 -0.973112
3.895e+07 0.657543 -1.62108 1.74936 -0.972232
3.896e+07 0.723861 -1.65258 1.80416 -0.971363
3.897e+07 0.792311 -1.68104 1.8584 -0.970502
3.898e+07 0.862764 -1.70644 1.91215 -0.969648
3.899e+07 0.935087 -1.72873 1.96543 -0.968803
3.9e+07 1.00914 -1.74789 2.01829 -0.967964
3.901e+07 1.0848 -1.76388 2.07076 -0.967131
3.902e+07 1.16191 -1.77669 2.12289 -0.966303
3.903e+07 1.24033 -1.7863 2.17469 -0.965481
3.904e+07 1.31991 -1.7927 2.2262 -0.964664
3.905e+07 1.40052 -1.7959 2.27744 -0.96385
3.906e+07 1.482 -1.79589 2.32842 -0.963041
3.907e+07 1.56421 -1.79268 2.37917 -0.962235
3.908e+07 1.64698 -1.78629 2.42969 -0.961434
3.909e+07 1.73018 -1.77674 2.47999 -0.960635
3.91e+07 1.81365 -1.76405 2.53006 -0.95984
3.911e+07 1.89725 -1.74825 2.57991 -0.959049
3.912e+07 1.9808 -1.72938 2.62952 -0.958262
3.913e+07 2.06418 -1.70749 2.67887 -0.957478
3.914e+07 2.14723 -1.68261 2.72796 -0.956699
3.915e+07 2.22979 -1.6548 2.77675 -0.955925
3.916e+07 2.31173 -1.62412 2.82522 -0.955155
3.917e+07 2.39289 -1.59063 2.87333 -0.954392
3.918e+07 2.47313 -1.5544 2.92105 -0.953634
3.919e+07 2.55231 -1.5155 2.96834 -0.952884
3.92e+07 2.63029 -1.474 3.01514 -0.952141
3.921e+07 2.70692 -1.42998 3.06142 -0.951406
3.922e+07 2.78208 -1.38354 3.10711 -0.950681
3.923e+07 2.85562 -1.33475 3.15217 -0.949966
3.924e+07 2.92743 -1.28372 3.19653 -0.949261
3.925e+07 2.99738 -1.23054 3.24014 -0.948569
3.926e+07 3.06533 -1.1753 3.28293 -0.94789
3.927e+07 3.13118 -1.11812 3.32483 -0.947225
3.928e+07 3.19481 -1.05909 3.36578 -0.946575
3.929e+07 3.25611 -0.998333 3.40572 -0.945941
3.93e+07 3.31497 -0.935958 3.44457 -0.945324
3.931e+07 3.37129 -0.872078 3.48226 -0.944726
3.932e+07 3.42498 -0.806812 3.51872 -0.944147
3.933e+07 3.47593 -0.740279 3.55389 -0.943589
3.934e+07 3.52407 -0.6726 3.58768 -0.943053
3.935e+07 3.56931 -0.6039 3.62004 -0.942539
3.936e+07 3.61158 -0.534302 3.65089 -0.942049
3.937e+07 3.6508 -0.463932 3.68016 -0.941585
3.938e+07 3.68691 -0.392919 3.70779 -0.941146
3.939e+07 3.71984 -0.321389 3.7337 -0.940735
3.94e+07 3.74955 -0.249471 3.75784 -0.940352
3.941e+07 3.77598 -0.177293 3.78014 -0.939998
3.942e+07 3.79909 -0.104986 3.80054 -0.939674
3.943e+07 3.81885 -0.0326771 3.81899 -0.939381
3.944e+07 3.83522 0.0395046 3.83542 -0.93912
3.945e+07 3.84817 0.111431 3.84979 -0.938892
3.946e+07 3.8577 0.182976 3.86203 -0.938698
3.947e+07 3.86378 0.254011 3.87212 -0.938538
3.948e+07 3.8664 0.324414 3.87999 -0.938413
3.949e+07 3.86558 0.394059 3.88561 -0.938324
3.95e+07 3.8613 0.462826 3.88894 -0.938271
3.951e+07 3.85359 0.530594 3.88995 -0.938255
3.952e+07 3.84246 0.597245 3.8886 -0.938276
3.953e+07 3.82794 0.662664 3.88487 -0.938335
3.954e+07 3.81005 0.726738 3.87874 -0.938433
3.955e+07 3.78882 0.789355 3.87017 -0.938569
3.956e+07 3.76431 0.85041 3.85917 -0.938743
3.957e+07 3.73654 0.909795 3.84571 -0.938957
3.958e+07 3.70559 0.967412 3.82979 -0.93921
3.959e+07 3.6715 1.02316 3.8114 -0.939502
3.96e+07 3.63433 1.07695 3.79054 -0.939833
3.961e+07 3.59417 1.12868 3.76722 -0.940203
3.962e+07 3.55106 1.17828 3.74144 -0.940612
3.963e+07 3.50511 1.22565 3.71322 -0.94106
3.964e+07 3.45638 1.27072 3.68257 -0.941547
3.965e+07 3.40497 1.31342 3.64951 -0.942071
3.966e+07 3.35097 1.35367 3.61406 -0.942634
3.967e+07 3.29447 1.39142 3.57625 -0.943234
3.968e+07 3.23558 1.42659 3.53612 -0.943871
3.969e+07 3.1744 1.45913 3.49369 -0.944545
3.97e+07 3.11104 1.489 3.44901 -0.945254
3.971e+07 3.04561 1.51614 3.40212 -0.945998
3.972e+07 2.97822 1.54051 3.35305 -0.946777
3.973e+07 2.909 1.56208 3.30188 -0.947589
3.974e+07 2.83807 1.58081 3.24863 -0.948434
3.975e+07 2.76554 1.59669 3.19338 -0.949311
3.976e+07 2.69156 1.60968 3.13617 -0.95022
3.977e+07 2.61624 1.61978 3.07707 -0.951158
3.978e+07 2.53972 1.62696 3.01615 -0.952125
3.979e+07 2.46213 1.63123 2.95347 -0.95312
3.98e+07 2.3836 1.63259 2.8891 -0.954141
3.981e+07 2.30427 1.63104 2.82311 -0.955189
3.982e+07 2.22429 1.62658 2.75558 -0.956261
3.983e+07 2.14378 1.61924 2.68658 -0.957356
3.984e+07 2.06288 1.60904 2.6162 -0.958473
3.985e+07 1.98174 1.596 2.5445 -0.959611
3.986e+07 1.90049 1.58014 2.47158 -0.960769
3.987e+07 1.81927 1.56152 2.39752 -0.961944
3.988e+07 1.73823 1.54015 2.32239 -0.963137
3.989e+07 1.65749 1.5161 2.24629 -0.964345
3.99e+07 1.5772 1.48941 2.1693 -0.965567
3.991e+07 1.49749 1.46012 2.09151 -0.966801
3.992e+07 1.4185 1.42832 2.01301 -0.968047
3.993e+07 1.34035 1.39404 1.93388 -0.969303
3.994e+07 1.26319 1.35736 1.85421 -0.970568
3.995e+07 1.18715 1.31836 1.77409 -0.97184
3.996e+07 1.11234 1.27711 1.6936 -0.973117
3.997e+07 1.03889 1.23367 1.61284 -0.974399
3.998e+07 0.966936 1.18815 1.53188 -0.975684
3.999e+07 0.896585 1.14062 1.45082 -0.976971
4e+07 0.827956 1.09118 1.36974 -0.978258
4.001e+07 0.761163 1.03991 1.28871 -0.979544
4.002e+07 0.696316 0.98691 1.20783 -0.980828
4.003e+07 0.63352 0.932282 1.12716 -0.982109
4.004e+07 0.572879 0.876124 1.0468 -0.983384
4.005e+07 0.51449 0.818541 0.966803 -0.984654
4.006e+07 0.458447 0.759637 0.887256 -0.985917
4.007e+07 0.404842 0.699521 0.808225 -0.987171
4.008e+07 0.353758 0.638303 0.729778 -0.988416
4.009e+07 0.305278 0.576094 0.651981 -0.989651
4.01e+07 0.259476 0.513007 0.574895 -0.990875
4.011e+07 0.216426 0.449157 0.49858 -0.992086
4.012e+07 0.176192 0.384657 0.42309 -0.993284
4.013e+07 0.138837 0.319626 0.348477 -0.994469
4.014e+07 0.104416 0.254179 0.27479 -0.995638
4.015e+07 0.0729805 0.188435 0.202074 -0.996792
4.016e+07 0.0445762 0.12251 0.130367 -0.997931
4.017e+07 0.0192431 0.0565219 0.0597078 -0.999052
4.018e+07 -0.00298396 -0.00941122 0.00987294 -0.999843
4.019e+07 -0.0220757 -0.0751725 0.0783469 -0.998756
4.02e+07 -0.0380084 -0.140645 0.145691 -0.997687
4.021e+07 -0.050764 -0.205714 0.211885 -0.996637
4.022e+07 -0.0603298 -0.270264 0.276916 -0.995605
4.023e+07 -0.0666989 -0.334182 0.340773 -0.994591
4.024e+07 -0.06987 -0.397355 0.403452 -0.993596
